476757336	48.3845854	10.0090732	Grethe-Weiser-Straße
476757339	48.3844674	10.0088188	Grethe-Weiser-Straße
668844551	48.3798762	10.0110786	Washingtonallee
31150957	48.4536948	10.1013895	"Unterelchingen, Bahnhof"
59749697	48.1825321	10.1457389	Badhauser Weg
60113484	48.3246099	10.0325124	Herrenmühle
88911255	48.2905213	10.1096233	Neue Welt
90572022	48.2403415	10.1139395	Betlinshausen Tiefenbacher Weg
95112577	48.3122936	10.1571457	Krankenhaus
95112616	48.3148081	10.1558723	Hegelhofen
95112649	48.3253245	10.1587291	Lettenstraße
95112681	48.3278401	10.1605841	Kellerstraße
102788646	48.2971030	10.1606532	Rosenwirtstraße
181317184	48.3268309	10.0342206	Fuggerstraße
247900033	48.4072211	10.0468855	Leipheimer Straße
260391416	48.1584038	10.1164513	"Altenstadt, Untere Illereicher Straße"
268301806	48.3102061	10.1682132	Spitalweg
269137862	48.1640492	10.1245642	Illereichen Großtorstraße
269464345	48.4148733	10.0391928	Seehalle
269554410	48.4371177	10.0498668	Elchinger/Ulmer Straße
269556241	48.4445646	10.0484517	Weitfelder Weg
269564227	48.4141798	10.0537580	Schulzentrum
269564228	48.4142341	10.0530645	Schulzentrum
269904096	48.2841864	10.0751415	Grundschule Nord
269945505	48.4069538	10.0205671	Lisztstraße
269945514	48.4066681	10.0203510	Lisztstraße
269946120	48.4037194	10.0209733	Schlößle
269946121	48.4035997	10.0228477	Grundweg
269947512	48.4056467	10.0303753	Stauffenbergstraße
269947513	48.4056879	10.0307916	Stauffenbergstraße
269967086	48.3275591	10.0959047	Kapelle
275665073	48.3924710	10.0002735	Gartenstraße
283545625	48.2775499	10.0787396	Ulmer Straße
283836195	48.3420335	10.0955557	Weiler Weg
287216399	48.3466301	10.0938273	Weidachstraße
289393085	48.1846551	10.1428945	Sankt-Nikolaus-Straße
291679122	48.2382272	10.1765894	Obenhausen Feuerwehrhaus
292269663	48.4493568	10.0805836	Oberelchingen Heusteige
292271475	48.4614386	10.1039755	Unterelchingen Grundschule
292508058	48.4457317	10.0732618	"Oberelchingen, Thalfinger Straße"
292508059	48.4458207	10.0731210	"Oberelchingen, Thalfinger Straße"
293070340	48.2472609	10.1780903	Dietershofen Mitte
300946689	48.3363403	10.0672454	Grundschule
300946692	48.3357911	10.0618189	Uffholtzer Straße
300946693	48.3357360	10.0613078	Uffholtzer Straße
302402818	48.3610902	10.0741398	Schule
302902303	48.3807766	10.1490063	Franz-Fischer-Straße
303773522	48.3306625	10.0286905	Waldpark
307788625	48.3670652	10.0070641	Meisenweg
308069653	48.3696076	10.0148483	Reichenberger Straße
308072235	48.3664163	10.0179006	Hafnerweg
308072242	48.3660930	10.0181035	Hafnerweg
309352451	48.3305678	10.2062430	Oberhausen Bibergasse
310618349	48.3072244	10.1598921	Weißenhorn Sankt-Johannis-Straße
310618355	48.3041251	10.1656296	Weißenhorn Grundschule Süd
316415405	48.4317223	10.0459296	Thalfingen Unterführung
316491727	48.3795689	10.0065870	Edisoncenter
316491729	48.3789222	10.0063510	Edisoncenter
325191332	48.3726182	9.9896439	Illerbrücke
325697654	48.3814323	9.9901852	Jakobsruhe
325698765	48.3852914	9.9869319	Donaubad
325699626	48.3887571	9.9885706	Adenauerbrücke
331353429	48.3012807	10.1359675	Bahnhalt Eschach
355667309	48.2795286	10.1639087	Bubenhausen Amselstraße
358837735	48.2372386	10.1761746	Lettengasse
358837738	48.2331584	10.1772844	"Obenhausen, Bucher Straße"
358837739	48.2223294	10.1787362	Buch Bräuhaus
358837741	48.2292702	10.1785728	Buch Rothtalhalle
358837744	48.1966428	10.1755716	Unterroth Oberrother Straße
358837746	48.1734973	10.1911303	Oberroth
358851574	48.2530053	10.1215716	Tiefenbach Dorfplatz
359035023	48.2596204	10.1693537	Gannertshofen
365894783	48.2132841	10.0907024	Dornweiler
367035950	48.3913840	9.9937226	Amtsgericht
367066206	48.3982404	10.0041236	Augsburger Tor
382393312	48.2759940	10.2299807	Kloster Steig 3
382393313	48.2757977	10.2303513	Kloster Steig 1
382393314	48.2760111	10.2303594	Kloster Steig 2
409911914	48.3900367	10.0075949	Steubenstraße
409924083	48.3881001	10.0025989	Fachoberschule
413415555	48.2459548	10.2314489	Rennertshofen
420808797	48.4375784	10.0526528	Ortsmitte/Post
420808798	48.4375845	10.0518036	Ortsmitte/Post
434467557	48.1960912	10.1713626	Unterroth Lindenstraße
434467558	48.1960065	10.1715360	Unterroth Lindenstraße
434467559	48.1962978	10.1754470	Unterroth Oberrother Straße
571528943	48.2826445	10.0882154	Münchener Straße
571528946	48.2828170	10.0886898	Münchner Straße
587653461	48.3769273	10.0106359	Wiley Süd
587655846	48.3798741	10.0110748	Washingtonallee
587655847	48.3795083	10.0090944	Neue Hochschule
587655848	48.3769177	10.0105341	Wiley Süd
587655849	48.3793035	10.0072972	Edisoncenter
587655850	48.3793960	10.0074426	Edisoncenter
587655851	48.3795177	10.0086349	Neue Hochschule
596836888	48.3876219	10.0060358	Escheugraben
596836890	48.3881012	10.0052765	Escheugraben
604367192	48.3884153	9.9881870	Adenauerbrücke
614604470	48.2936569	10.0619218	Illerzell Süd
687766546	48.2472870	10.1779683	Dietershofen Mitte
697946064	48.4078740	10.0422550	Kirchstraße
697946076	48.4078347	10.0421193	Kirchstraße
724063094	48.2548947	10.0906614	Bellenberg Bahnhof
724100874	48.2553326	10.0869746	Bellenberg Troppauer Straße
724100879	48.2516042	10.0970378	Rechbergstraße
736838935	48.3942136	10.0103066	Waldeck
736839058	48.3951716	10.0007504	Rathaus Neu-Ulm
736839119	48.3885910	10.0356110	Otto-Hahn-Straße/Süd
736853482	48.3723238	10.0456227	Riedwirtshaus
746869996	48.3857208	10.0116829	Bradleystraße
746869997	48.3855497	10.0114281	Bradleystraße
746870002	48.3881522	10.0028258	Fachoberschule
746870009	48.3879719	10.0102625	Riedstraße
746870013	48.3878714	10.0099176	Riedstraße
746870014	48.3950840	10.0006393	Rathaus Neu-Ulm
746870015	48.3948265	10.0084273	Meininger Allee
746870016	48.3948024	10.0081822	Meininger Allee
746870017	48.3945204	10.0095970	Waldeck
746870018	48.3902164	10.0077559	Steubenstraße
746870035	48.3919576	9.9948793	Amtsgericht
746870036	48.3943845	9.9971193	Donaucenter
746870037	48.3947067	9.9982083	Petrusplatz
746870038	48.3945949	9.9981385	Petrusplatz
746870039	48.3937578	9.9977726	Schützenstraße
746873713	48.3809313	10.0077593	Wiley Club
746873724	48.3812255	10.0077778	Wiley Club
746873748	48.3967710	10.0065423	Kasernstraße
746873749	48.3966175	10.0070857	Kasernstraße
746873750	48.3853230	10.0037764	Memminger Straße
746873751	48.3849897	10.0041381	Memminger Straße
747464415	48.3902869	10.0252583	Bahnhalt Finninger Straße/Süd
747464417	48.3900804	10.0256292	Bahnhalt Finninger Straße/Süd
747464427	48.3884890	10.0357197	Otto-Hahn-Straße/Süd (keine Andienung)
747464429	48.3896789	10.0364377	Otto-Hahn-Straße/Nord
747826846	48.3966776	10.0243424	Lessingstraße
747826850	48.3922304	10.0117382	Friedhof
747826851	48.3915556	10.0125801	Friedhof
747826855	48.3923538	10.0167768	Vorwerkstraße
747826858	48.3923122	10.0171793	Vorwerkstraße
748518339	48.3705900	10.0082798	Breslauer Straße
748537079	48.3638686	10.0135941	Allgäuer Straße
748538411	48.3639751	10.0110447	Oberfeld
748539120	48.3668632	10.0108106	Hasenweg
748550568	48.3672119	10.0137371	Katholische Kirche
748552020	48.3707234	10.0112576	Danziger Straße
748553044	48.3708189	10.0112650	Danziger Straße
748554738	48.3670652	10.0095278	Illerholzweg
748555124	48.3670217	10.0092402	Illerholzweg
759726584	48.3722317	10.0454085	Riedwirtshaus
760276251	48.2554571	10.0870004	Bellenberg Troppauer Straße
765314242	48.3818308	9.9894668	Jakobsruhe
766072629	48.3169652	10.0701190	Kirche Mariä Verkündigung
776125784	48.3968366	10.0084717	Glacisstraße
778962025	48.3366663	10.2167437	Wallenhausen Furchgasse
779052676	48.3086877	10.1451369	Daimlerstraße
779052677	48.3147349	10.1019636	Kirche Mariä Geburt
779052678	48.3166486	10.0782275	Sportpark
779052679	48.3233978	10.0505510	"Busbahnhof, Steig 1"
779052681	48.3271199	10.0413959	Kirche St. Josef
779052691	48.3089582	10.1446080	Daimlerstraße
779106782	48.3324512	10.2151778	Wallenhausen Am Himmelsberg
781787628	48.3308073	10.2090608	Oberhausen Schloßstraße
781799746	48.3034043	10.1588052	Weißenhorn Altstadt
781799753	48.3040457	10.1736175	Weißenhorn Buchenweg
781849342	48.3402808	10.0315324	Freudenegger Straße
781849343	48.3403999	10.0318070	Freudenegger Straße
782873304	48.3365508	10.2169132	Wallenhausen Furchgasse
795765651	48.3884980	9.9895703	Adenauerbrücke
801995312	48.3727360	9.9896110	Illerbrücke
808113359	48.3640892	10.0107735	Oberfeld
809720962	48.3839850	10.0223362	Feuerwehrhaus
809721051	48.3848148	10.0297668	Lise-Meitner-Ring
809721236	48.3898332	10.0393902	Böttgerstraße
809721263	48.3848254	10.0352475	Briefzentrum
809721283	48.3966184	10.0394364	Pfuhler Ried
809721327	48.3948281	10.0219171	Süd-West-Chemie
809721402	48.3841032	10.0222869	Feuerwehrhaus
809721620	48.3852470	10.0265051	Dornierstraße
809721658	48.3702231	10.0076745	Ulmer Ried
809721836	48.3899556	10.0203830	Pfaffenweg
809721975	48.3853167	10.0264213	Dornierstraße
809722037	48.3902633	10.0390781	Carl-Zeiss-Straße
810000112	48.3850263	9.9868841	Donaubad
810103631	48.3824962	10.0246258	Milchwerke Schwaben
810103651	48.3792839	10.0302519	Teile-Center
810103663	48.3825600	10.0247125	Milchwerke Schwaben
810103681	48.3800877	10.0286616	Gasthof Post
810103691	48.3789686	10.0307125	Teile-Center
810103700	48.3801451	10.0287305	Gasthof Post
810115510	48.3992321	10.0070577	Lessinggymnasium
810115516	48.3975259	10.0037291	Augsburger Tor
810115524	48.3982522	10.0121452	Hallenbad
810115552	48.3988476	10.0067397	Lessinggymnasium
810115555	48.3980739	10.0119345	Hallenbad
810115569	48.3986218	10.0073150	Gymnasium
817065056	48.3974583	10.0040221	Augsburger Tor
821946951	48.3871856	10.0171987	Eckenerstraße
821947111	48.3875246	10.0169255	Eckenerstraße
826071229	48.3989288	10.0172638	Schwabenstraße
826071234	48.3990205	10.0172102	Schwabenstraße
826071237	48.4019063	10.0226372	Ortsstraße
826071241	48.4026982	10.0173469	Milchweg
826071246	48.3992054	10.0219550	Heinrich-Heine Straße
826071250	48.4036939	10.0211216	Schlößle
826071252	48.4035309	10.0233851	Grundweg
826071257	48.4016595	10.0238885	Roseggerstraße
826071261	48.4008564	10.0168363	Schubert-Apotheke
826071262	48.3991501	10.0225320	Heinrich-Heine Straße
826071263	48.4007998	10.0166872	Schubert-Apotheke
826071265	48.4028419	10.0172006	Milchweg
826071287	48.4017187	10.0246830	Roseggerstraße
826071300	48.4020549	10.0224390	Ortsstraße
827410014	48.3899698	10.0202032	Pfaffenweg
827410023	48.3947741	10.0217737	Süd-West-Chemie
827505930	48.3991431	10.1068436	Waage
827505998	48.3788844	10.0959608	Neuhausen
827506119	48.3800765	10.1049805	Ortsmitte
827506153	48.3977499	10.1065675	Kirche
827506169	48.3790112	10.0959816	Neuhausen
827506174	48.4003289	10.1025961	Bauernstraße
827574664	48.4164045	10.0652455	Glöcklerstraße
827574695	48.4121163	10.0696914	Schule
827574706	48.4104106	10.0683548	Adenauerstraße
827574733	48.4140006	10.0550369	Parkplatz Schulzentrum
827574750	48.4129322	10.0703681	Schule
827574800	48.4136608	10.0546149	Parkplatz Schulzentrum
827574806	48.4188429	10.0654017	Iselhalle
827574824	48.4164246	10.0650543	Glöcklerstraße
827574831	48.4102708	10.0684544	Adenauerstraße
827574900	48.4222963	10.0669218	Dr. Carl-Schwenk-Straße
827596129	48.3901628	10.0390780	Carl-Zeiss-Straße
833443741	48.3899364	9.9912755	Parkstraße
837431992	48.4102890	10.0307625	Saalbaustraße
837432009	48.4069328	10.0331941	Trissinoplatz
837432015	48.4211688	10.0275118	Steinhäule
847209340	48.4301275	10.1102499	Pulsweg
848724675	48.2319241	10.1046428	Illertissen Josef-Henle-Straße
849107168	48.2981168	10.1665148	Engelkellerstraße
850211320	48.2469921	10.1202996	Tiefenbach Gemeindehalle
850211496	48.2480482	10.1207271	Tiefenbach Gemeindehalle
855516377	48.2409547	10.0899448	Aumühle
855516444	48.2410342	10.0899042	Aumühle
859369041	48.2724390	10.1246034	Emershofen
860591859	48.2418844	10.0784545	Au Bürststraße
860591920	48.2401388	10.0808985	Rathaus
860591946	48.2320328	10.1046085	Illertissen Josef-Henle-Straße
860592073	48.2399627	10.0804694	Rathaus
871650488	48.2423400	10.0778481	Au Bürststraße
883636558	48.2030491	10.1174667	Neuer Weg
883636727	48.2234289	10.1172522	Schloßallee
883636940	48.2029483	10.1175987	Neuer Weg
883637094	48.2236095	10.1174117	Schloßallee
885659182	48.2021353	10.1099945	Rathaus
885659511	48.2021442	10.1101340	Rathaus
885659860	48.2029589	10.1140442	Bayernstraße
885659941	48.2029868	10.1148769	Bayernstraße
913756436	48.4283251	10.1644440	Siedlung
917043377	48.4273051	10.1652476	Unterfahlheim Siedlung (Ri. Opferstetten)
917749747	48.2718526	10.2230078	Stiftweiher
917750243	48.2655587	10.2211681	Illertisser Straße
917750256	48.2643405	10.2207416	Nordholzer Straße
924221788	48.3294950	10.0365845	Germanenstraße
924221790	48.3222917	10.0372057	Seniorentreff
924221792	48.3296523	10.0368112	Germanenstraße
924221795	48.3473730	10.0365462	Frankenstraße
937175813	48.2157787	10.1113131	Förderschule/Berufsschule
942927902	48.2253992	10.1028565	Krankenhaus
942927934	48.2254327	10.1028143	Krankenhaus
952957185	48.2743572	10.0759090	Realschule
959801392	48.2571558	10.0927635	Bauerngasse
959801482	48.2580192	10.0926658	Bauerngasse
966326914	48.3016713	10.0549768	Gymnasium Hauptstraße
966326942	48.3018321	10.0548738	Gymnasium Hauptstraße
966327406	48.2993096	10.0543839	Heustraße
966327605	48.2987527	10.0542559	Heustraße
968276622	48.3026469	10.0547639	Gymnasium Parkplatz
977597468	48.4107798	10.0692751	Bahnhof
977597469	48.4108218	10.0690910	Bahnhof
977701733	48.2866925	10.0691724	Zum Klärwerk
977746389	48.2962119	10.1386007	Röntgenstraße
987787568	48.3453666	10.1616316	Diepertshofen
987787607	48.3557682	10.1602484	Schwesternweg
987787611	48.3682946	10.1553934	Viktoriaweg
987787619	48.3641947	10.1491729	Roth
987787642	48.3794868	10.1082475	Feuerwehr
987787708	48.3646599	10.1549360	An der Halde
987787767	48.3542366	10.1568709	Espach
987787819	48.3824974	10.1425877	Holzheimer Straße
987787836	48.3764814	10.1517421	Neuheidlesweg
987787857	48.3643119	10.1491839	Roth
987787915	48.3545614	10.1622456	Marienfriedstraße
987787937	48.3645552	10.1549250	An der Halde
987787950	48.3568328	10.1534169	Rudolf-Diesel-Straße
987788005	48.3823995	10.1428774	Dorfstraße
987788129	48.3546358	10.1604326	Kirche
987788147	48.3765896	10.1518931	Neuheidlesweg
987788168	48.3449639	10.1615194	Diepertshofen
987788197	48.3807016	10.1491922	Franz-Fischer-Straße
987788234	48.3569202	10.1534435	Rudolf-Diesel-Straße
987788267	48.3499487	10.1619296	Sonnhalde
987788366	48.3795830	10.1078423	Feuerwehr
987788506	48.3499701	10.1617053	Sonnhalde
987788618	48.3683249	10.1556035	Viktoriaweg
987788675	48.3546675	10.1622391	Marienfriedstraße
987788767	48.3546617	10.1558402	Espach
987788893	48.3548729	10.1592529	Rathaus
1015464363	48.2883020	10.0996851	Burgthalschänke
1038150678	48.3933171	9.9935885	Donauklinik
1061808320	48.3373559	10.0644307	Hopfenweg
1061808431	48.3373892	10.0645787	Hopfenweg
1159157685	48.2256040	10.0923680	Lessingstraße
1159159229	48.2257120	10.0924089	Lessingstraße
1188202486	48.2822566	10.1178914	Ziegelei
1191954917	48.2882663	10.0998015	Burgthalschänke
1191955053	48.2886700	10.1043162	Schule
1211900023	48.3427838	10.0354193	Kapelle
1211902151	48.3427732	10.0355949	Kapelle
1229777594	48.3345415	10.0227092	Freudenegg
1229777635	48.3305804	10.0285349	Waldpark
1276331270	48.1869385	10.1137419	Herrenstetten
1276331728	48.1867430	10.1138091	Herrenstetten
1305255425	48.2588513	10.1693094	Gannertshofen
1320359783	48.3845111	10.0088747	Grethe-Weiser-Straße
1339053302	48.2770560	10.1646922	Sankt-Michael-Straße
1344539935	48.2956314	10.2428051	Stoffenrieder Straße
1344540117	48.2947702	10.2418682	Biberacher Straße
1356141646	48.2417312	10.1094921	Betlinshausen Kirche
1356141647	48.2418049	10.1097926	Betlinshausen Kirche
1365461265	48.3818816	10.0055275	Arena
1366778333	48.2427831	10.1044225	Friedrich-List-Straße
1366778334	48.2428296	10.1046684	Friedrich-List-Straße
1494490100	48.3777470	9.9994035	Hauptschule
1494490120	48.3780028	10.0014113	Realschule
1494503630	48.3821332	10.0058472	Arena
1554835399	48.2521916	10.0961980	Rechbergstraße
1554835402	48.2275877	10.1028956	Saumweg
1554835406	48.2278789	10.1027962	Saumweg
1554835408	48.2549883	10.0919520	Bellenberg Bahnhof
1554840666	48.2711656	10.0825107	Beim Kreuz
1554840668	48.2702728	10.0781094	Nibelungenstraße
1554840671	48.2703122	10.0782433	Nibelungenstraße
1554840679	48.2712870	10.0826904	Beim Kreuz
1596712394	48.2913091	10.1038240	Hauptstraße
1596712402	48.2914251	10.1041328	Hauptstraße
1596712825	48.2950149	10.1041915	Witzighauser Straße
1642266403	48.2887710	10.2154899	Ascher Straße
1642266701	48.2879357	10.2129416	Weißenhorner Straße
1644917690	48.4251355	10.1164532	West (Ri. Günzburg)
1702642000	48.4479171	10.0840829	Oberelchingen Bahnhof
1702992162	48.3573745	10.1876230	Beuren Webergasse
1703036640	48.3592053	10.2072079	Balmertshofen
1719213143	48.4121640	10.0352374	Lausitzer Straße
1719426239	48.4001913	10.0094531	Landratsamt
1719426246	48.4002164	10.0091536	Landratsamt
1758616648	48.3638981	10.0130868	Allgäuer Straße
1792837642	48.1826177	10.1460202	Badhauser Weg
1792837655	48.1731501	10.1468545	Dattenhausen
1817744827	48.3000359	10.1452450	Weißenhorn Förderschule
1817783719	48.3124319	10.2055853	Unterreichenbach
1819091389	48.3345576	10.0227631	Freudenegg
1831355181	48.2980589	10.1665434	Engelkellerstraße
1874800456	48.3712040	10.0085822	Breslauer Straße
1874800461	48.3968071	10.0086347	Glacisstraße
1875015009	48.3799475	10.1050457	Ortsmitte
1898882440	48.3084232	10.1559936	Günzburger Straße
1898883321	48.3127018	10.1573551	Weißenhorn Grundschule Nord
1898884396	48.3045140	10.1699084	Weißenhorn Mittelschule
1925907067	48.3055972	10.1392473	Robert-Bosch-Straße
1937886409	48.4284104	10.1297093	Friedhofstraße (Ri. Günzburg)
1937886410	48.4252067	10.1162360	West (Ri. Ulm)
1937886416	48.4288710	10.1222534	Ortsmitte
1937886422	48.4285955	10.1282528	Friedhofstraße (Ri. Ulm)
1937886428	48.4287683	10.1222347	Ortsmitte
1937886433	48.4263854	10.1257954	Seniorencentrum
1937886435	48.4260931	10.1258651	Seniorencentrum
1969980759	48.2230394	10.1078430	Rathaus
1969980766	48.2231247	10.1078404	Rathaus
1978989151	48.3130416	10.2137250	Biberachzell
1979008593	48.3087111	10.2024018	Oberreichenbach
1980662222	48.3122749	10.1150395	Geflügelhof
1980700592	48.3016290	10.1674369	Schubertstraße
1980755445	48.3027807	10.1546847	Realschule
1980759211	48.3045437	10.1749069	Waldfriedhof Weißenhorn
2050183203	48.3077229	10.1437995	Zeissstraße
2050371445	48.3260383	10.0946387	Hofackergasse
2061397335	48.2429608	10.2161777	Nordholz
2061397347	48.2426929	10.2166069	Nordholz
2066042634	48.4316642	10.0459643	Thalfingen Unterführung
2066042636	48.4345990	10.0540881	Evangelische Kirche
2066042641	48.4334964	10.0528842	Sportheim
2066045117	48.4428473	10.0483808	Junginger Straße
2116931074	48.2857459	10.2132394	Weiherstraße
2116931080	48.2868436	10.2198402	Am Hoppenberg
2116931101	48.2868935	10.2199852	Am Hoppenberg
2116931105	48.2876788	10.2181237	Dorflinde
2116931108	48.2876913	10.2119386	Weißenhorner Straße
2116931113	48.2885443	10.2157017	Ascher Straße
2116931128	48.2881000	10.2202533	Rosenbergweg
2121772430	48.2844670	10.2360955	Schleebuch
2121772438	48.2848044	10.2366240	Schleebuch
2135314998	48.2703363	10.2450705	Kirche
2135315005	48.2702631	10.2453199	Kirche
2137675440	48.2703845	10.2480660	Wiesenbacher Straße
2137675444	48.2703005	10.2480661	Wiesenbacher Straße
2137675447	48.2692936	10.2524864	Süd
2137675451	48.2707629	10.2522235	Süd
2137675452	48.2712646	10.2477925	Schulbushaltestelle
2137683930	48.2947284	10.2415747	Schießen Biberacher Straße
2137683932	48.2956391	10.2428685	Schießen Stoffenrieder Straße
2137683933	48.2948129	10.2419217	Schießen Biberacher Straße
2137687538	48.3083345	10.2398997	Unteregg Mühle
2137687542	48.3146007	10.2439763	Unteregg
2302948780	48.3669200	10.0105114	Hasenweg
2305538869	48.3672573	10.0133030	Katholische Kirche
2338345935	48.4164162	10.1356465	Schmiedgasse
2338351844	48.4115511	10.1527861	Waldblickstraße
2338351847	48.4146182	10.1410110	Schule
2338362755	48.4144599	10.1393022	Brücke
2338362765	48.4114817	10.1527807	Waldblickstraße
2338367867	48.4175013	10.1549836	Schillerstraße
2338367868	48.4147722	10.1528405	Industriestraße
2338367869	48.4160024	10.1517891	Martin-Hilti-Weg
2338367872	48.4176669	10.1549541	Schillerstraße
2338367876	48.4160042	10.1515074	Martin-Hilti-Weg
2351425200	48.4323647	10.1081885	
2416797830	48.3958402	10.0010107	Maximilianstraße
2416797841	48.3958969	10.0011964	Maximilianstraße
2450859715	48.2391933	10.2021081	Ebersbach
2494284827	48.4295877	10.1438584	Oberfahlheim Brücke (Ri. Nersingen)
2494284849	48.4297348	10.1427545	Oberfahlheim Brücke (Ri. Günzburg)
2494302787	48.4286916	10.1589015	Unterfahlheim Flurweg (Ri. Günzburg)
2494302794	48.4289141	10.1604437	Unterfahlheim Flurweg (Ri. Nersingen)
2494335283	48.4305897	10.1104809	Pulsweg
2537285712	48.3543016	10.0189301	Gurrenhof
2537285714	48.3541291	10.0193549	Gurrenhof
2581208924	48.3049649	10.1531338	"Weißenhorn Bahnhof, Steig 2"
2581208928	48.3047669	10.1530801	Weißenhorn Bahnhof
2581208931	48.3049649	10.1532653	Weißenhorn Bahnhof
2581208942	48.3051754	10.1533296	Weißenhorn Bahnhof
2581208948	48.3053681	10.1532653	Weißenhorn Bahnhof
2581208951	48.3051825	10.1532116	Weißenhorn Bahnhof
2581208959	48.3053645	10.1533940	Weißenhorn Bahnhof
2582227285	48.3262689	10.0419087	Kirche St. Josef
2583417396	48.3273791	10.0302481	Eckstraße
2583417408	48.3276964	10.0303602	Eckstraße
2583434539	48.3272430	10.0445195	Harderstraße
2583438209	48.3292217	10.0562156	Aufheimer Straße
2583438212	48.3293199	10.0561406	Aufheimer Straße
2583467379	48.3340419	10.0592897	Hauffstraße
2583467380	48.3340633	10.0591906	Hauffstraße
2583470153	48.3247618	10.0789903	Waldfriedhof
2583470157	48.3248117	10.0795751	Waldfriedhof
2583470160	48.3240753	10.0646488	Erlenweg
2583470165	48.3241394	10.0645764	Erlenweg
2584216271	48.3967202	10.0249224	Lessingstraße
2584607356	48.3203571	10.0501538	Bahnhofstraße
2584607359	48.3158142	10.0655725	Hirschweihe
2584607362	48.3203661	10.0502610	Bahnhofstraße
2584607365	48.3125368	10.0566878	Friedrich-List-Straße
2584607368	48.3156465	10.0654666	Hirschweihe
2584617087	48.3168665	10.0702221	Kirche Mariä Verkündigung
2584622665	48.3251797	10.0597293	Lindenstraße
2584622668	48.3248301	10.0599546	Lindenstraße
2584622670	48.3197257	10.0702166	Meinrad-Meyer-Schule
2584637442	48.3187841	10.1018399	Steigfeldweg
2584649371	48.3146404	10.1019446	Kirche Mariä Geburt
2584649373	48.3162092	10.0991183	Bahnhalt Witzighausen
2584649374	48.3161491	10.1037367	Dahlienstraße
2584649375	48.3162983	10.0988800	Bahnhalt Witzighausen
2584650843	48.3190890	10.0696937	Zedernstraße
2584650844	48.3210010	10.0668640	Max-Planck-Straße
2584650845	48.3208030	10.0670035	Max-Planck-Straße
2584650846	48.3193049	10.0695514	Zedernstraße
2587601913	48.3006710	10.1776329	Oderstraße
2587601914	48.3009529	10.1700903	Zeppelinstraße
